id	region_id	timestamp	type	participants	vehicles	victims	fatalities	city	street	house	road	km	m	places	problems	reasons
183665414	80512	2015-11-18 17:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ш Авиаторов	0				Автостоянка (отделенная от проезжей части)		Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
183633395	80512	2015-11-18 14:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	б-р им Энгельса	0				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
183254524	80512	2015-11-17 14:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Рокоссовского	65				Регулируемый пешеходный переход; Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие тротуаров (пешеходных дорожек)	Водитель: Нарушение правил проезда пешеходного перехода
189008735	80512	2015-11-17 07:30:00	Столкновение	2	2	1	0	г Волгоград	ул им Шурухина	68				Нерегулируемый перекрёсток неравнозначных улиц (дорог)		Водитель: Несоблюдение очередности проезда
183392012	80512	2015-11-17 06:30:00	Наезд на пешехода	2	1	0	1	г Волгоград	ул им Панферова	4				Перегон (нет объектов на месте ДТП)		Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
185652248	80512	2015-11-17 09:30:00	Наезд на стоящее ТС	2	2	1	0	г Волгоград	пр-кт им Маршала Советского Союза Г.К.Жукова	95Б				Перегон (нет объектов на месте ДТП)		Водитель: Несоблюдение условий, разрешающих движение транспорта задним ходом
183316422	80512	2015-11-16 17:55:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Авиаторская	2				Выезд с прилегающей территории	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
184710015	80512	2015-11-16 22:00:00	Столкновение	3	2	3	0	г Волгоград	пр-кт им В.И.Ленина	97а				Регулируемый перекресток	Отсутствие пешеходных ограждений в необходимых местах	Водитель: Несоблюдение очередности проезда
183019982	80512	2015-11-15 13:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Германа Титова	62				Внутридворовая территория		Водитель: Несоблюдение условий, разрешающих движение транспорта задним ходом
182698732	80512	2015-11-15 11:30:00	Столкновение	7	3	4	1	г Волгоград	ул им Неждановой	14				Перегон (нет объектов на месте ДТП)		Водитель: Выезд на полосу встречного движения
188815559	80512	2015-11-14 23:45:00	Столкновение	4	3	1	0	г Волгоград	ул им Рокоссовского	0				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил перестроения
188961061	80512	2015-11-14 13:00:00	Столкновение	3	2	1	0	г Волгоград	ул им Землячки	78				Перегон (нет объектов на месте ДТП)		Водитель: Несоблюдение очередности проезда
186109054	80512	2015-11-14 16:00:00	Столкновение	4	3	1	0	г Волгоград	ул Череповецкая	156				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
182338745	80512	2015-11-13 11:50:00	Столкновение	3	2	1	0	г Волгоград	ул Гражданская	14				Нерегулируемый перекрёсток неравнозначных улиц (дорог)	Дефекты покрытия	Водитель: Несоблюдение очередности проезда
181999685	80512	2015-11-13 07:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт Университетский	80				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
182125064	80512	2015-11-13 15:00:00	Столкновение	4	3	2	0	г Волгоград	ул им Неждановой	12				Нерегулируемый перекрёсток неравнозначных улиц (дорог)	Отсутствие дорожных знаков в необходимых местах	Водитель: Несоблюдение очередности проезда
182965517	80512	2015-11-13 14:45:00	Столкновение	10	3	5	4	г Волгоград	ул Песчаная	38				Остановка общественного транспорта	Дефекты покрытия; Неудовлетворительное состояние обочин; Неправильное применение, плохая видимость дорожных знаков	Водитель: Выезд на полосу встречного движения
184714435	80512	2015-11-12 07:40:00	Столкновение	2	2	1	0	г Волгоград	пр-кт им Столетова	16				Нерегулируемый перекрёсток неравнозначных улиц (дорог)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
185651488	80512	2015-11-12 23:00:00	Столкновение	2	2	1	0	г Волгоград	ул им В.И.Ленина	26А				Перегон (нет объектов на месте ДТП)		Водитель: Другие нарушения ПДД водителем
189343553	80512	2015-11-12 09:00:00	Наезд на стоящее ТС	3	2	1	0	г Волгоград	пр-кт им В.И.Ленина	с-о 817				Регулируемый перекресток		Водитель: Неправильный выбор дистанции
182003075	80512	2015-11-12 14:00:00	Падение пассажира	2	1	1	0	г Волгоград	ул 64 Армии	4				Иное место		Водитель: Другие нарушения ПДД водителем
184705521	80512	2015-11-11 20:00:00	Столкновение	2	2	1	0	г Волгоград	ул им Костюченко	0				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Неправильное применение, плохая видимость дорожных знаков; Отсутствие пешеходных ограждений в необходимых местах	Водитель: Несоблюдение очередности проезда
181926775	80512	2015-11-11 17:20:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт им Героев Сталинграда	48				Перегон (нет объектов на месте ДТП)	Дефекты покрытия; Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
181942085	80512	2015-11-11 14:15:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт им В.И.Ленина	69				Нерегулируемый пешеходный переход, расположенный на участке улицы или дороги, проходящей вдоль территории школы или иного детского учреждения		Водитель: Нарушение правил проезда пешеходного перехода
183923645	80512	2015-11-10 08:00:00	Столкновение	2	2	1	0	г Волгоград	ул им Полины Осипенко	50Г				Нерегулируемый перекрёсток неравнозначных улиц (дорог)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
181840798	80512	2015-11-10 18:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул 8 Воздушной Армии	58				Перегон (нет объектов на месте ДТП)	Дефекты покрытия	Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
188985607	80512	2015-11-10 11:00:00	Столкновение	3	2	1	0	г Волгоград	ул 64 Армии	12				Регулируемый перекресток; Остановка общественного транспорта	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил расположения ТС на проезжей части
181803631	80512	2015-11-10 14:55:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Североморцев	1				Регулируемый перекресток; Регулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
181797191	80512	2015-11-10 12:30:00	Столкновение	2	2	1	0	г Волгоград	пр-кт Университетский	64				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение требований сигналов светофора
188813009	80512	2015-11-09 18:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт Университетский	74				Выезд с прилегающей территории		Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
181910804	80512	2015-11-09 15:50:00	Столкновение	4	2	4	0	г Волгоград	пр-кт им В.И.Ленина	97				Перегон (нет объектов на месте ДТП)		Водитель: Выезд на полосу встречного движения с разворотом, поворотом налево или объездом препятствия
181872884	80512	2015-11-09 18:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул 64 Армии	79				Иное место	Отсутствие, плохая различимость вертикальной разметки	Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
186686709	80512	2015-11-09 17:30:00	Столкновение	3	2	1	0	г Волгоград	ул Рабоче-Крестьянская	9-1				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
181741747	80512	2015-11-08 20:20:00	Наезд на пешехода	2	1	1	0	г Волгоград			автомобильная дорога М-6 Каспий – Большие Чапурники – Червленое	8	200	Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	
189006317	80512	2015-11-07 07:00:00	Столкновение	3	2	1	0	г Волгоград	ул Гороховцев	2				Нерегулируемый перекрёсток равнозначных улиц (дорог)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
181697668	80512	2015-11-07 15:50:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Нарвская	2				Внутридворовая территория		Водитель: Другие нарушения ПДД водителем
186080864	80512	2015-11-07 17:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Восточно-Казахстанская	0				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
181625729	80512	2015-11-07 08:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Казахская	14				Перегон (нет объектов на месте ДТП)	Неровное покрытие	Водитель: Другие нарушения ПДД водителем
181728533	80512	2015-11-07 21:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Писемского	28				Перегон (нет объектов на месте ДТП)	Отсутствие дорожных знаков в необходимых местах	Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
181574264	80512	2015-11-06 07:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Рокоссовского	32				Регулируемый перекресток; Регулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие дорожных ограждений в необходимых местах	Пешеход: Неподчинение сигналам регулирования
186114909	80512	2015-11-06 17:35:00	Столкновение	3	2	1	0	г Волгоград	ул Рабоче-Крестьянская	9-1				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	
181739336	80512	2015-11-06 17:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	проезд Бетонный	0				Иное место		Пешеход: Иные нарушения
181697664	80512	2015-11-06 12:15:00	Наезд на стоящее ТС	3	2	1	0	г Волгоград	ул им маршала Еременко	82				Регулируемый перекресток		Водитель: Неправильный выбор дистанции
181720249	80512	2015-11-06 15:45:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Таращанцев	51				Перегон (нет объектов на месте ДТП)		Пешеход: Иные нарушения
181910802	80512	2015-11-05 13:35:00	Столкновение	3	2	1	0	г Волгоград	ул 40 лет ВЛКСМ	55				Нерегулируемый перекрёсток неравнозначных улиц (дорог)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
181497148	80512	2015-11-04 18:55:00	Наезд на препятствие	1	1	0	1	г Волгоград	ул им Арсеньева	8				Перегон (нет объектов на месте ДТП)	Дефекты покрытия; Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
181392097	80512	2015-11-04 01:30:00	Столкновение	3	2	1	0	г Волгоград	ул Коммунистическая	16				Регулируемый перекресток		Водитель: Несоблюдение очередности проезда
181548916	80512	2015-11-03 16:30:00	Столкновение	3	2	1	0	г Волгоград	ул Песчаная	17				Перегон (нет объектов на месте ДТП)		Водитель: Неправильный выбор дистанции
181406098	80512	2015-11-03 20:10:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Константина Симонова	40				Перегон (нет объектов на месте ДТП)	Отсутствие пешеходных ограждений в необходимых местах	Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
184724021	80512	2015-11-03 06:20:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Шурухина	59				Перегон (нет объектов на месте ДТП)	Неудовлетворительное состояние обочин	Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
181583808	80512	2015-11-03 16:45:00	Наезд на пешехода	2	1	0	1	г Волгоград	ул Лимоновая	1				Перегон (нет объектов на месте ДТП)		Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
184731954	80512	2015-11-03 10:20:00	Столкновение	4	4	1	0	г Волгоград	ул им Шурухина	с-о № 21				Перегон (нет объектов на месте ДТП)		Водитель: Выезд на полосу встречного движения в местах, где это запрещено
181327720	80512	2015-11-03 12:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Новосибирская	74				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
181552781	80512	2015-11-03 16:35:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Самарская	1г				Перегон (нет объектов на месте ДТП)		Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
190944835	80512	2015-11-03 12:15:00	Наезд на препятствие	1	1	1	0	г Волгоград	ул Продольная	32				Нерегулируемый перекрёсток неравнозначных улиц (дорог)		Водитель: Другие нарушения ПДД водителем
181309049	80512	2015-11-03 15:20:00	Столкновение	2	2	1	0	г Волгоград	ул им Полухина	2-1				Выезд с прилегающей территории	Неровное покрытие	Водитель: Несоблюдение бокового интервала
184695721	80512	2015-11-02 21:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт им В.И.Ленина	213				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	
181212899	80512	2015-11-02 20:55:00	Столкновение	4	2	4	0	г Волгоград	пр-кт им Героев Сталинграда	50				Регулируемый перекресток	Неровное покрытие; Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
185541623	80512	2015-11-02 16:25:00	Наезд на стоящее ТС	5	4	2	0	г Волгоград	пр-кт Университетский	95Б				Остановка общественного транспорта		Водитель: Неправильный выбор дистанции
181407613	80512	2015-11-02 20:45:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Краснополянская	46				Перегон (нет объектов на месте ДТП)	Отсутствие дорожных ограждений в необходимых местах	Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
181099312	80512	2015-11-01 05:10:00	Наезд на препятствие	1	1	1	0	г Волгоград	пр-кт Университетский	98 Б				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие дорожных знаков в необходимых местах	
161486971	80512	2015-01-31 20:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт Металлургов	19				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
161365441	80512	2015-01-30 03:35:00	Наезд на пешехода	2	1	0	1	г Волгоград	ул Продольная			0	0	Перегон (нет объектов на месте ДТП)		Водитель: Другие нарушения ПДД водителем; Пешеход: Иные нарушения
161025934	80512	2015-01-30 11:15:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им генерала Штеменко	10				Перегон (нет объектов на месте ДТП)	Недостатки зимнего содержания	Водитель: Другие нарушения ПДД водителем; Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
160689092	80512	2015-01-28 06:50:00	Столкновение	6	2	4	0	г Волгоград	ул Лазоревая	307				Перегон (нет объектов на месте ДТП)		Водитель: Другие нарушения ПДД водителем
160712054	80512	2015-01-28 10:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	б-р им Энгельса	35				Нерегулируемый пешеходный переход; Нерегулируемый перекрёсток неравнозначных улиц (дорог)	Недостатки зимнего содержания	Водитель: Нарушение правил проезда пешеходного перехода
160761562	80512	2015-01-28 14:50:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт им Героев Сталинграда	48				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
160770446	80512	2015-01-28 01:30:00	Наезд на препятствие	1	1	1	0	г Волгоград	ул им маршала Еременко	100				Перегон (нет объектов на месте ДТП)	Недостатки зимнего содержания	Водитель: Другие нарушения ПДД водителем
161360837	80512	2015-01-27 13:50:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт им В.И.Ленина	215-А				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
160346276	80512	2015-01-25 15:30:00	Столкновение	3	2	1	0	г Волгоград	ул 64 Армии	145				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
161354233	80512	2015-01-22 10:30:00	Столкновение	3	3	1	0	рп Водстрой	ул им Костюченко			0	0	Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	
160476630	80512	2015-01-22 01:20:00	Столкновение	3	2	2	0	г Волгоград	ул Рабоче-Крестьянская	31				Регулируемый перекресток		Водитель: Несоблюдение очередности проезда
159785771	80512	2015-01-21 07:40:00	Столкновение	2	2	1	0	г Волгоград	ул Электролесовская	35				Нерегулируемый перекрёсток неравнозначных улиц (дорог)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
160141039	80512	2015-01-21 22:45:00	Столкновение	3	2	2	0	г Волгоград	ул им Довженко	6А				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Неправильный выбор дистанции
159899850	80512	2015-01-21 16:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Ангарская	17				Регулируемый перекресток; Регулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
159785764	80512	2015-01-19 16:00:00	Столкновение	2	2	1	0	г Волгоград	пр-кт им Маршала Советского Союза Г.К.Жукова	0				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
159785749	80512	2015-01-19 08:00:00	Столкновение	3	2	1	0	г Волгоград	ул 40 лет ВЛКСМ	1				Мост, эстакада, путепровод		Водитель: Выезд на полосу встречного движения
159785775	80512	2015-01-19 17:00:00	Столкновение	3	2	1	0	г Волгоград	ул им Николая Отрады	0				Регулируемый перекресток		Водитель: Несоблюдение очередности проезда
159798044	80512	2015-01-18 18:25:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Елецкая	18				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
159785705	80512	2015-01-18 18:55:00	Наезд на пешехода	2	1	1	0	рп Водстрой	ул им Костюченко	65-1				Перегон (нет объектов на месте ДТП)		Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
159785727	80512	2015-01-18 11:15:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им маршала Еременко	44				Регулируемый перекресток; Регулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
161353153	80512	2015-01-17 21:50:00	Столкновение	2	2	1	0	рп Гумрак	ул им В.И.Ленина	61				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие дорожных знаков в необходимых местах	Водитель: Несоблюдение очередности проезда
159785668	80512	2015-01-17 09:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Караванная	37				Регулируемый пешеходный переход; Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение требований сигналов светофора
159785699	80512	2015-01-17 09:10:00	Наезд на препятствие	1	1	1	0	г Волгоград	ул им Александрова	146				Перегон (нет объектов на месте ДТП)		Водитель: Другие нарушения ПДД водителем
159785670	80512	2015-01-17 18:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул 40 лет ВЛКСМ	32				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
159785673	80512	2015-01-16 23:30:00	Наезд на препятствие	1	1	1	0	г Волгоград	пр-кт Университетский	105				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
159785653	80512	2015-01-16 12:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Мира	16				Нерегулируемый перекрёсток неравнозначных улиц (дорог)		Водитель: Другие нарушения ПДД водителем
159785722	80512	2015-01-15 10:00:00	Столкновение	4	3	1	0	г Волгоград	пр-кт им В.И.Ленина	103				Нерегулируемый перекрёсток неравнозначных улиц (дорог)		Водитель: Несоблюдение очередности проезда
159785761	80512	2015-01-15 20:50:00	Опрокидывание	1	1	1	0	г Волгоград	ул Продольная	0				Мост, эстакада, путепровод	Дефекты покрытия	Водитель: Другие нарушения ПДД водителем
159785631	80512	2015-01-14 18:10:00	Опрокидывание	1	1	1	0	г Волгоград	пр-кт им Маршала Советского Союза Г.К.Жукова	137				Перегон (нет объектов на месте ДТП)		Водитель: Нарушение правил расположения ТС на проезжей части
159785696	80512	2015-01-14 13:50:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Батова	1				Перегон (нет объектов на месте ДТП)		Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
159785718	80512	2015-01-14 20:10:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им маршала Еременко	44				Регулируемый пешеходный переход; Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
159785651	80512	2015-01-14 17:40:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Курчатова	10				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
158524157	80512	2015-01-13 07:45:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт Университетский	80				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
158560097	80512	2015-01-13 13:20:00	Столкновение	3	2	2	0	рп Горьковский	ул Железнодорожная	67				Перегон (нет объектов на месте ДТП)		Водитель: Несоблюдение очередности проезда
159785634	80512	2015-01-13 07:15:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул 51-й Гвардейской	0				Регулируемый пешеходный переход		Водитель: Нарушение правил проезда пешеходного перехода
158536481	80512	2015-01-13 07:05:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Арсеньева	46				Внутридворовая территория	Низкие сцепные качества покрытия; Недостатки зимнего содержания	Водитель: Несоблюдение условий, разрешающих движение транспорта задним ходом
158497283	80512	2015-01-12 15:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Богунская	12				Внутридворовая территория		Водитель: Несоблюдение условий, разрешающих движение транспорта задним ходом
158495169	80512	2015-01-11 12:50:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Богунская	41				Внутридворовая территория		Водитель: Несоблюдение условий, разрешающих движение транспорта задним ходом
158495168	80512	2015-01-11 02:25:00	Наезд на препятствие	1	1	1	0	г Волгоград	п Веселая Балка	3				Перегон (нет объектов на месте ДТП)		Водитель: Другие нарушения ПДД водителем
158438486	80512	2015-01-10 05:20:00	Наезд на пешехода	3	1	2	0	г Волгоград	ул Пролетарская	18				Нерегулируемый пешеходный переход; Нерегулируемый перекрёсток неравнозначных улиц (дорог)		Водитель: Нарушение правил проезда пешеходного перехода
159785629	80512	2015-01-10 17:50:00	Столкновение	2	2	2	0	г Волгоград	ул им Рокоссовского	100				Перегон (нет объектов на месте ДТП)	Низкие сцепные качества покрытия	Водитель: Другие нарушения ПДД водителем
158515717	80512	2015-01-10 14:25:00	Столкновение	6	3	2	0	г Волгоград	ул им Шурухина			0	0	Перегон (нет объектов на месте ДТП)		Водитель: Выезд на полосу встречного движения
158432849	80512	2015-01-10 10:50:00	Наезд на препятствие	1	1	1	0	г Волгоград	ул 40 лет ВЛКСМ	66				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
157795573	80512	2015-01-08 00:10:00	Наезд на препятствие	2	1	2	0	г Волгоград	ул им Льва Толстого	110				Перегон (нет объектов на месте ДТП)		Водитель: Другие нарушения ПДД водителем
157889338	80512	2015-01-08 20:20:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт Университетский	80				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
157920353	80512	2015-01-08 11:10:00	Наезд на пешехода	2	1	1	0	г Волгоград	пл им Дзержинского	1б				Нерегулируемый пешеходный переход	Неровное покрытие; Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
157637047	80512	2015-01-07 00:15:00	Столкновение	2	2	1	0	г Волгоград	ул им Кирова	119				Перегон (нет объектов на месте ДТП)	Недостатки зимнего содержания	Водитель: Нарушение правил перестроения
157798129	80512	2015-01-05 16:05:00	Столкновение	3	2	2	0	г Волгоград	ул Качинцев	86 б				Перегон (нет объектов на месте ДТП)		Водитель: Выезд на полосу встречного движения
157385479	80512	2015-01-05 03:50:00	Наезд на препятствие	1	1	0	1	г Волгоград	пр-кт Университетский	107				Перегон (нет объектов на месте ДТП)		Водитель: Другие нарушения ПДД водителем
157407666	80512	2015-01-05 04:15:00	Столкновение	2	2	1	0	г Волгоград	ул им маршала Еременко	61				Регулируемый перекресток		Водитель: Другие нарушения ПДД водителем; Водитель: Несоблюдение очередности проезда
157381716	80512	2015-01-04 17:10:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Туркменская	20				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
175934114	80512	2015-01-03 06:30:00	Столкновение	3	2	2	0	г Волгоград	ул им Рокоссовского	2А				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
